loan_granted,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number
1,0,0,1,1300,0.97,1184,1247,1,22600,30,8
0,0,1,0,2600,0.57,1360,1257,0,0,22,8
1,0,1,0,7200,0.18,6256,5301,1,34200,62,1
0,1,-1,-1,3200,0.55,2644,9610,0,0,19,8
1,0,1,0,6300,0.75,2557,8442,1,37200,66,6
0,1,-1,-1,2500,0.71,1884,1926,1,37100,33,5
1,0,1,0,6500,0.88,1766,10466,1,57800,42,3
0,1,-1,-1,7700,0.75,2399,102,1,10600,60,8
1,0,1,0,2100,0.55,353,2434,1,10600,42,4
0,1,-1,-1,3800,0.73,2577,3634,1,27300,39,1
0,0,1,0,5400,0.81,2041,3526,1,48900,56,4
0,0,1,1,0,-1,526,1341,0,0,51,2
0,1,-1,-1,4400,0.8,1749,2016,0,0,65,3
0,1,-1,-1,5100,0.79,1304,1928,1,24700,18,7
1,1,-1,-1,7800,0.58,473,7710,1,26800,41,7
0,0,1,0,2600,0.7,1140,5102,1,33000,28,3
0,0,1,0,5600,0.49,7916,4133,1,48800,26,1
0,1,-1,-1,4100,0.72,798,2845,0,0,71,1
0,0,1,0,4200,0.35,1860,175,0,0,47,0
0,0,1,1,5300,0.66,1557,3970,0,0,70,8
0,1,-1,-1,2100,0.52,1040,1135,0,0,51,4
1,1,-1,-1,4300,0.52,1159,3320,1,8000,35,8
0,1,-1,-1,4600,0.8,4063,5451,1,37700,62,7
0,0,1,0,3700,0.82,2236,3498,0,0,75,2
1,1,-1,-1,1900,0.87,1482,2701,1,9100,51,8
0,0,1,0,2600,1.03,547,2546,0,0,39,3
0,0,0,0,4600,0.65,1346,5336,1,11600,57,2
1,0,1,0,2800,0.79,1273,1269,1,22300,44,2
0,0,1,0,8700,0.48,2081,6040,1,43000,67,0
0,0,1,0,5100,0.42,1435,9079,1,30300,54,2
1,0,1,0,4900,0.66,586,6083,1,16400,51,3
0,1,-1,-1,500,0.4,1972,3630,1,11000,59,2
1,0,1,0,1800,0.41,2025,10654,0,0,22,2
0,1,-1,-1,5400,0.69,1356,3015,0,0,32,7
1,0,1,0,8700,0.85,7702,1914,1,45500,41,8
1,0,0,1,5600,0.63,1631,1951,1,32100,38,8
1,0,1,1,2600,0.86,1206,3196,1,36900,46,3
0,1,-1,-1,5100,0.47,723,2058,0,0,57,3
0,0,1,1,5500,1.01,1262,2327,0,0,38,3
1,0,1,0,3600,0.44,1538,7231,1,52400,44,1
1,1,-1,-1,3600,0.71,1338,875,1,17900,50,3
0,1,-1,-1,0,-1,1175,1858,0,0,24,3
1,1,-1,-1,3300,0.69,1255,2566,1,18400,57,5
0,1,-1,-1,7100,0.85,1465,2459,0,0,45,1
0,0,1,1,2800,0.62,935,2196,0,0,39,6
0,1,-1,-1,4800,1.06,1199,3731,1,21500,46,1
1,0,1,0,5600,0.93,3307,6087,1,60400,35,8
0,0,1,1,2900,0.53,343,1495,0,0,28,0
0,0,0,0,5900,0.83,1323,3053,1,43000,56,3
0,0,1,0,2300,0.83,970,1232,0,0,31,8
1,1,-1,-1,4400,0.49,2479,4926,1,45600,20,2
1,1,-1,-1,0,-1,1446,2868,0,0,36,8
0,1,-1,-1,4400,0.82,1158,1393,0,0,71,4
1,0,1,0,4400,0.37,4288,1882,1,49200,36,8
0,1,-1,-1,0,-1,770,1195,0,0,41,5
0,1,-1,-1,3600,0.63,1428,1064,0,0,43,8
0,0,1,1,4000,1.01,609,2263,1,35900,26,3
0,0,1,0,5100,0.47,2124,1193,1,47500,26,0
1,1,-1,-1,4700,0.46,4764,4341,1,37100,67,8
0,0,1,1,6500,0.31,866,1244,1,28700,44,0
0,0,1,0,2600,0.85,690,2319,1,10100,19,8
1,0,1,0,5000,0.54,2511,2621,1,60400,40,8
1,0,0,0,2600,0.57,1217,4950,1,21500,36,1
0,0,0,0,0,-1,960,3461,0,0,40,2
1,0,1,0,8500,0.75,3501,6396,1,63800,50,0
0,1,-1,-1,3900,0.73,752,2547,1,34200,26,1
0,0,1,0,3000,0.69,852,1973,0,0,55,2
0,1,-1,-1,3700,1.03,1309,2611,0,0,34,2
1,1,-1,-1,5200,0.61,2497,3056,1,44800,34,6
1,1,-1,-1,6000,0.87,1853,1806,1,36200,39,1
1,1,-1,-1,3400,0.74,4040,1840,1,49100,20,1
0,1,-1,-1,4000,1.08,2391,4468,1,39600,58,2
0,1,-1,-1,0,-1,1016,932,0,0,62,8
0,1,-1,-1,4200,0.5,923,2443,0,0,43,2
0,0,1,1,4300,0.79,602,3161,0,0,48,4
0,1,-1,-1,4000,0.46,1515,1981,1,18700,66,2
1,0,1,0,6100,0.67,1788,1469,1,50200,35,1
1,0,1,0,6700,0.73,771,4716,1,19900,31,2
0,0,1,1,5400,0.73,886,1384,0,0,47,3
0,1,-1,-1,4500,0.59,632,2636,1,20300,23,5
1,1,-1,-1,3800,0.72,1580,2486,1,17000,41,5
0,1,-1,-1,2500,0.81,1408,1293,0,0,55,3
1,1,-1,-1,6600,0.48,6340,4317,1,39400,30,2
0,1,-1,-1,800,0.7,1071,2821,0,0,29,2
0,1,-1,-1,3900,1.01,955,1901,1,27000,26,2
0,1,-1,-1,5200,0.4,1462,6318,1,48300,24,0
0,0,1,0,1400,0.68,779,2997,0,0,32,1
1,1,-1,-1,4800,0.36,3914,5154,1,48400,38,8
1,0,0,0,3300,0.59,2373,5525,1,17900,34,8
0,0,1,1,2300,0.79,346,706,0,0,31,8
1,0,1,1,7400,0.62,4189,8087,1,32600,28,2
1,0,1,1,3300,0.75,939,1546,0,0,42,7
0,1,-1,-1,6600,0.9,640,3366,0,0,43,1
0,1,-1,-1,5600,1.07,2311,1376,1,9800,47,8
0,1,-1,-1,4100,0.36,1062,1144,0,0,22,2
0,1,-1,-1,3500,0.97,1758,644,0,0,21,4
1,0,1,0,4200,0.54,1004,2810,1,33800,36,2
0,1,-1,-1,0,-1,1219,2476,0,0,50,7
0,0,1,0,4700,0.76,4185,9386,0,0,46,1
0,1,-1,-1,4200,0.92,921,2304,0,0,21,1
1,0,1,0,7000,0.74,2131,3743,1,34100,60,1
1,0,1,0,4600,0.68,3975,5219,1,25300,52,4
0,1,-1,-1,4600,0.71,698,3436,0,0,25,8
1,1,-1,-1,2700,0.75,77,3473,1,13000,54,4
1,1,-1,-1,5100,0.23,1305,4111,1,31200,56,5
1,0,1,0,3000,0.69,1757,1863,1,31400,45,5
0,0,0,0,8300,0.53,1811,5806,1,12600,45,2
0,1,-1,-1,1600,1.01,203,730,0,0,59,8
1,1,-1,-1,3600,1,1665,3970,1,33800,25,8
0,0,1,0,2900,0.7,1161,2202,0,0,27,8
0,1,-1,-1,2600,1.02,1510,954,0,0,63,6
0,1,-1,-1,1900,0.58,612,2386,0,0,44,8
1,0,1,1,4600,0.72,1574,3241,1,29100,37,3
0,1,-1,-1,2700,0.69,1401,1782,0,0,42,2
1,1,-1,-1,5100,0.71,4569,3125,1,30600,26,2
0,0,1,0,3500,0.64,1557,7925,1,24300,31,4
0,0,1,1,3200,0.98,2047,1477,1,27900,57,1
0,1,-1,-1,4300,0.97,1342,386,0,0,44,3
0,0,0,0,4000,0.75,1931,3619,0,0,57,4
0,0,1,0,7000,0.21,1989,5646,1,6300,44,8
0,0,1,0,3100,0.76,1014,2814,1,9200,30,1
1,1,-1,-1,5200,0.87,1408,1687,0,0,34,1
1,0,1,1,2600,0.63,1541,2352,1,27000,21,1
1,1,-1,-1,5500,0.74,1699,4923,1,37500,47,7
1,0,1,1,2400,1,361,2255,1,63500,41,3
0,1,-1,-1,4300,0.64,357,568,0,0,38,2
1,1,-1,-1,2100,0.8,4154,4089,1,29900,47,1
0,1,-1,-1,7200,0.91,683,1278,0,0,48,7
0,0,1,0,4100,0.74,3224,5512,1,27800,31,0
1,1,-1,-1,1100,0.68,641,1035,0,0,40,1
0,1,-1,-1,5500,0.96,4155,1019,1,26700,44,2
0,0,1,0,6200,0.7,3459,4682,1,45700,51,4
0,1,-1,-1,5700,0.76,797,1015,0,0,49,3
1,1,-1,-1,3500,0.45,1945,4170,1,47400,43,4
0,1,-1,-1,2600,0.5,1455,1910,0,0,54,3
0,1,-1,-1,3400,0.82,669,2549,0,0,18,1
0,1,-1,-1,0,-1,2617,4209,1,42200,35,6
0,0,1,1,9700,0.93,1421,2266,0,0,37,6
0,0,1,0,3300,0.74,4158,2951,1,74900,33,2
1,1,-1,-1,3200,0.73,1212,695,1,23200,53,3
1,1,-1,-1,2400,0.83,1398,966,1,37500,32,2
1,0,1,0,10800,0.73,3110,4720,1,35200,48,1
1,1,-1,-1,5000,0.86,2549,4207,1,43000,19,5
0,1,-1,-1,2500,0.55,1147,1579,0,0,54,1
1,1,-1,-1,2900,0.73,1746,5094,1,41600,47,6
1,1,-1,-1,5500,0.49,2210,2810,1,44800,22,5
1,0,1,1,3000,0.49,477,1712,1,14800,34,5
0,1,-1,-1,2700,0.76,702,3053,1,37900,20,5
1,0,1,0,2700,0.89,832,1931,0,0,45,8
0,1,-1,-1,2800,0.84,1659,1779,0,0,36,2
1,1,-1,-1,6000,0.82,1124,2912,1,19800,23,1
0,1,-1,-1,6000,0.68,4368,5731,1,43000,31,1
0,1,-1,-1,3100,0.72,1394,1988,0,0,47,2
0,1,-1,-1,3900,0.8,1343,1994,1,29600,47,8
0,0,0,0,2100,0.48,1163,4659,1,42600,57,4
1,1,-1,-1,6600,0.93,1035,6477,1,27900,46,3
0,1,-1,-1,2500,0.42,1557,2628,0,0,42,2
0,0,1,0,0,-1,685,2855,0,0,31,5
1,1,-1,-1,3300,0.8,1383,1516,1,7700,23,8
1,0,0,0,5600,0.31,3583,4051,1,55600,37,2
0,1,-1,-1,5500,0.78,980,3547,0,0,22,8
0,0,1,1,0,-1,558,1720,1,26600,27,5
1,1,-1,-1,10200,0.74,84,2982,1,39800,65,8
0,1,-1,-1,7000,0.61,2086,2388,1,2600,26,8
1,1,-1,-1,1100,0.76,1449,2626,1,14000,36,2
1,1,-1,-1,5100,0.4,1068,4748,1,14200,42,3
0,1,-1,-1,4700,0.75,144,1160,1,22800,34,2
0,1,-1,-1,3100,0.7,585,2582,0,0,65,8
1,1,-1,-1,4000,0.71,1119,2388,1,35500,50,1
1,0,1,0,4000,0.73,3795,2285,1,45600,46,1
0,1,-1,-1,3800,1.09,605,1555,0,0,59,4
1,1,-1,-1,4900,0.85,5373,3552,0,0,28,3
1,1,-1,-1,6100,0.95,888,1157,1,3500,30,8
0,1,-1,-1,3800,0.64,889,3473,0,0,32,3
0,0,1,1,8300,0.58,893,3382,1,27700,42,3
1,0,1,0,7400,0.74,5864,2410,1,24800,29,1
0,1,-1,-1,800,0.63,1052,2004,0,0,42,3
1,0,1,0,4300,0.75,3,3113,1,41300,27,1
1,1,-1,-1,6000,0.71,1823,2178,1,35300,32,0
0,0,0,1,1900,1.07,348,1187,0,0,31,1
1,0,1,1,2100,0.91,1032,119,1,10400,33,4
0,0,1,0,7900,0.52,3606,1829,0,0,40,8
1,1,-1,-1,6000,0.75,2903,1078,1,38200,39,3
1,1,-1,-1,7700,0.64,2587,3594,1,39300,36,0
1,1,-1,-1,4600,0.47,4061,1935,1,28400,48,2
0,0,0,0,3500,0.78,626,3550,0,0,62,5
0,0,1,1,5100,0.9,831,2343,0,0,37,2
0,1,-1,-1,0,-1,1210,651,0,0,25,8
0,0,1,1,0,-1,517,2484,1,30100,58,5
0,1,-1,-1,2400,1.01,1157,2196,1,8700,21,8
1,1,-1,-1,4100,0.86,1330,5621,1,24000,61,8
0,0,1,0,4200,0.74,816,599,1,20600,46,0
0,1,-1,-1,0,-1,976,4718,1,39000,45,8
1,0,1,0,3500,0.78,5013,1484,1,30300,30,3
1,1,-1,-1,7100,0.7,4438,1623,1,33100,49,2
1,1,-1,-1,3900,0.86,9229,4716,1,20600,53,3
0,0,1,0,7800,0.78,1460,2193,0,0,57,5
1,0,1,1,4300,0.58,1449,2082,1,17000,42,8
1,1,-1,-1,4700,0.55,3545,3890,1,50600,42,4
0,1,-1,-1,8300,0.7,954,8769,1,52400,41,2
0,0,1,0,2900,0.97,4408,1769,0,0,57,1
0,1,-1,-1,8700,0.67,3463,5492,1,59200,53,1
0,0,1,1,3000,0.62,769,3452,1,23100,22,8
1,1,-1,-1,5700,0.6,1126,1795,1,22500,46,6
1,1,-1,-1,5200,0.5,5330,3671,1,21900,26,2
1,0,1,1,2500,0.92,841,1766,1,42400,49,8
0,1,-1,-1,8800,0.69,742,2890,0,0,35,2
1,0,1,1,4400,0.63,730,5584,1,28600,24,3
0,0,1,0,3000,0.49,411,4652,1,67700,30,8
1,1,-1,-1,1500,0.87,520,2545,1,9900,43,8
1,0,1,0,5700,0.57,57,7721,1,64900,40,6
1,1,-1,-1,3900,0.65,2011,4350,1,35600,66,8
0,0,1,1,0,-1,1234,928,0,0,61,3
1,0,1,0,3400,0.72,6242,3289,1,43400,27,5
0,1,-1,-1,3500,0.87,1128,3034,0,0,62,8
0,0,1,0,6700,0.69,1161,2627,1,62300,25,2
0,0,1,0,4800,1.06,2134,8728,0,0,52,5
0,0,1,1,2400,0.8,442,2032,0,0,47,2
0,1,-1,-1,3000,0.66,1108,4523,1,28000,48,4
0,1,-1,-1,5800,0.83,6373,3365,1,62100,35,8
1,1,-1,-1,5300,0.82,2100,2895,1,40300,51,2
0,1,-1,-1,7600,0.69,329,1680,0,0,33,4
0,1,-1,-1,2300,0.71,1233,2743,0,0,40,8
0,1,-1,-1,3600,0.58,596,1668,1,23800,46,7
1,0,1,1,6200,0.87,3716,5952,1,14600,57,3
1,0,1,1,8100,0.78,1959,5323,1,48300,29,2
0,1,-1,-1,2600,0.39,1576,833,0,0,64,6
0,1,-1,-1,4800,0.59,2318,3075,0,0,53,3
1,0,1,0,3100,0.63,507,6469,1,43300,51,0
1,1,-1,-1,3000,0.98,544,3202,1,33400,35,1
1,1,-1,-1,5300,0.7,292,2497,1,30100,45,1
0,1,-1,-1,2800,0.88,482,1686,0,0,43,1
1,1,-1,-1,4100,0.57,1687,1453,1,28800,37,2
1,0,0,0,0,-1,1149,892,1,26600,25,8
0,1,-1,-1,5700,0.97,811,1408,0,0,25,2
1,0,1,0,7700,0.69,1794,4345,1,40400,60,4
0,0,1,0,6000,0.59,36,2180,1,30900,32,2
0,1,-1,-1,3900,0.62,5861,3209,0,0,34,5
1,1,-1,-1,4600,0.63,458,2206,1,21300,49,5
0,0,1,0,4300,1,1803,3301,1,22000,28,8
0,0,1,0,6200,1.07,1180,10469,1,57000,43,4
1,1,-1,-1,1400,0.63,1280,3542,0,0,65,4
0,0,1,0,6300,0.62,856,1290,0,0,41,5
1,0,1,1,4500,0.75,1639,1879,1,28300,46,8
0,1,-1,-1,2900,0.45,876,292,0,0,45,1
0,0,1,0,3600,1.02,698,2853,0,0,35,2
1,1,-1,-1,5500,0.82,247,2067,1,20800,40,2
0,0,1,0,5800,0.79,571,3640,0,0,57,5
0,1,-1,-1,4200,0.57,144,1847,0,0,66,3
0,1,-1,-1,4600,0.94,1036,830,0,0,37,1
1,0,0,0,6900,0.87,1594,2337,1,62300,58,2
1,1,-1,-1,4700,0.89,200,1866,1,16300,64,2
1,1,-1,-1,1600,0.75,56,1023,1,28200,40,8
0,1,-1,-1,3000,1.02,377,1191,1,33900,51,5
1,1,-1,-1,3200,0.77,1664,4835,1,27400,53,8
1,1,-1,-1,5000,0.81,1101,5096,1,25600,34,4
0,1,-1,-1,2800,0.84,1836,525,0,0,51,8
0,0,1,1,9300,1,807,5154,0,0,21,1
0,1,-1,-1,3500,0.51,3376,16,1,52000,33,3
0,1,-1,-1,5200,0.59,1230,2845,1,30300,33,5
1,1,-1,-1,2300,0.59,1650,4378,1,53600,47,5
1,0,1,1,5700,0.58,1358,3755,1,53400,44,6
1,1,-1,-1,3500,0.69,660,1912,1,24200,53,3
0,0,1,0,5000,0.79,1622,6306,1,39200,64,1
0,1,-1,-1,3600,0.95,1060,3783,0,0,21,2
0,0,1,1,2200,0.69,488,1982,1,13500,37,7
0,1,-1,-1,2900,0.99,1451,1819,0,0,39,2
1,1,-1,-1,2500,0.54,1619,3979,1,33800,37,1
1,1,-1,-1,0,-1,2009,6703,1,31700,52,4
1,1,-1,-1,6100,0.86,4506,4375,1,36600,45,8
1,1,-1,-1,4000,0.79,3574,3299,1,18500,46,3
1,1,-1,-1,4000,0.8,1362,2764,1,9900,28,5
1,1,-1,-1,4400,0.97,1739,6063,1,59800,33,2
0,0,1,0,3500,0.85,779,2258,0,0,43,2
0,0,1,0,5400,0.38,2456,3400,1,40500,28,1
0,0,1,1,3400,0.65,1824,2894,0,0,23,1
1,1,-1,-1,3400,0.58,3489,4510,1,27200,40,1
0,1,-1,-1,2500,0.83,609,2627,0,0,56,2
1,0,1,0,7400,0.56,4701,4310,1,33000,38,1
1,0,1,0,7800,0.19,3851,5550,1,20900,24,3
0,1,-1,-1,3000,0.64,937,2271,1,36900,28,8
0,0,1,1,5500,0.8,1176,3052,0,0,53,1
1,0,1,0,5500,0.66,3492,2496,1,52700,49,3
1,0,1,1,3000,0.39,1400,1851,1,27200,42,8
1,1,-1,-1,9200,0.54,3916,9408,1,23200,48,2
0,1,-1,-1,0,-1,1240,2842,0,0,41,1
1,1,-1,-1,4800,0.55,3011,5820,1,28100,33,2
1,1,-1,-1,1200,0.77,807,5377,1,34200,31,0
1,1,-1,-1,5500,0.81,781,2489,1,31500,63,5
0,0,1,1,1700,1.07,923,1944,0,0,34,4
0,1,-1,-1,2100,0.8,826,8066,1,19600,39,1
1,1,-1,-1,4200,0.86,2635,6052,1,40800,53,2
0,0,1,0,3800,0.72,1037,5277,1,50000,38,0
0,1,-1,-1,0,-1,1119,719,0,0,47,1
1,1,-1,-1,2300,0.61,1489,1027,0,0,37,1
1,1,-1,-1,6900,0.57,1559,4864,1,49000,26,4
0,1,-1,-1,3800,0.93,774,1611,0,0,50,8
1,0,1,0,3500,0.7,955,3653,1,30700,53,8
0,1,-1,-1,7700,0.57,1921,5420,0,0,33,2
1,1,-1,-1,2500,0.98,3463,2226,1,34100,43,8
1,1,-1,-1,2100,0.94,1012,487,1,16900,41,2
1,1,-1,-1,3300,0.5,1179,3655,1,53700,39,5
0,1,-1,-1,6000,0.63,5032,886,1,11700,65,0
0,0,1,1,2700,0.8,1657,2569,0,0,20,2
0,1,-1,-1,4400,0.45,98,2752,0,0,51,4
0,0,1,1,2300,0.96,1407,2361,1,6500,38,8
1,0,1,0,9000,0.96,4089,3538,1,33400,34,3
1,0,1,0,4600,0.8,1566,1535,1,30500,48,2
0,1,-1,-1,2100,0.31,1159,2728,0,0,28,1
1,1,-1,-1,3000,0.78,3773,814,1,34500,40,2
0,1,-1,-1,4600,0.86,1408,2540,0,0,42,3
0,0,1,1,4100,0.82,908,3155,0,0,30,8
1,0,1,1,6600,0.57,1782,5244,1,1200,63,8
0,0,1,0,5700,0.78,1334,2376,0,0,41,2
0,1,-1,-1,2700,0.88,1171,1420,0,0,51,0
1,0,1,0,3700,0.75,1977,704,1,20800,47,4
1,1,-1,-1,4000,0.93,960,349,1,37500,36,8
1,0,1,0,2700,0.72,42,4474,1,43200,37,4
0,0,1,1,4800,0.97,933,2811,0,0,36,4
0,0,1,0,11300,0.51,876,3331,1,45200,33,3
1,0,1,0,7200,0.67,3870,5452,1,53200,58,0
1,0,1,1,4500,0.89,1774,1598,1,34600,35,6
1,1,-1,-1,3700,0.78,755,1940,1,24800,22,6
0,1,-1,-1,2800,0.91,1318,2112,1,22700,34,3
1,1,-1,-1,1800,0.78,1053,2262,1,32100,67,1
0,1,-1,-1,3200,1.01,1042,1672,0,0,35,3
0,1,-1,-1,0,-1,557,1935,1,35500,26,7
0,1,-1,-1,2700,0.37,4160,5484,1,45400,45,2
0,0,1,1,5600,0.89,154,2640,0,0,42,1
1,1,-1,-1,5400,0.42,3550,7504,1,45600,24,2
0,1,-1,-1,0,-1,729,2505,0,0,40,8
0,0,1,0,5500,0.6,1185,264,0,0,28,5
1,0,1,0,0,-1,438,2586,1,19100,50,8
0,1,-1,-1,5200,1.09,1309,985,1,22600,34,8
0,1,-1,-1,2400,0.58,895,2812,0,0,65,8
1,0,1,0,7600,0.24,1455,3998,1,24700,36,5
0,0,1,0,3400,0.91,1090,5691,0,0,43,4
0,0,1,0,3000,0.87,808,929,0,0,34,1
0,1,-1,-1,4400,0.72,2076,1789,1,23500,28,2
0,0,1,0,2600,0.69,1235,2277,0,0,39,3
1,0,1,0,4300,0.98,1613,131,1,22000,38,1
1,0,1,1,3800,0.77,293,7203,1,28400,26,1
0,0,1,0,7300,0.69,3892,2658,0,0,53,3
1,1,-1,-1,7100,0.29,1950,8888,1,3600,41,1
0,0,1,0,2900,0.84,1145,2248,0,0,34,5
0,0,1,0,5400,0.62,410,1043,0,0,50,8
0,1,-1,-1,3800,0.44,941,2126,0,0,58,1
0,1,-1,-1,3800,0.85,1229,2642,0,0,33,2
1,1,-1,-1,7000,0.9,1590,882,1,30000,32,1
1,0,1,0,6200,0.59,84,1269,1,62700,67,3
1,1,-1,-1,6400,0.65,3237,2118,1,46800,25,1
0,0,0,1,3200,0.87,429,3357,0,0,46,8
1,1,-1,-1,4000,0.37,4582,3817,1,51500,39,1
0,0,1,1,3400,0.78,1075,2111,0,0,34,2
0,0,1,0,3000,0.51,885,6362,0,0,48,8
1,0,1,1,4100,0.86,2519,4706,1,51300,26,2
0,0,1,1,2500,0.82,5493,1049,0,0,54,2
1,1,-1,-1,3800,0.71,3397,5937,1,36600,25,1
0,0,1,0,3700,0.82,3322,2414,0,0,37,1
0,0,1,1,0,-1,365,2231,0,0,61,8
1,1,-1,-1,4800,0.78,3356,3900,1,46200,47,6
0,0,1,1,2100,0.6,2237,3087,0,0,59,5
1,0,1,0,4600,0.67,4729,2949,1,24300,20,3
1,0,0,0,2900,0.53,733,3711,1,36400,51,3
1,1,-1,-1,3800,0.88,5004,3981,1,12400,36,2
1,1,-1,-1,8400,0.78,134,7076,1,37500,41,2
1,1,-1,-1,2100,0.7,6333,3316,1,55000,36,3
0,1,-1,-1,4300,0.81,1096,4112,1,35600,29,1
0,1,-1,-1,3400,0.55,160,1643,0,0,48,4
1,1,-1,-1,3600,0.77,957,165,0,0,39,1
0,1,-1,-1,0,-1,1114,564,1,37300,41,2
1,1,-1,-1,3400,0.75,1324,3827,1,29500,41,2
0,1,-1,-1,5100,0.59,41,1908,0,0,31,4
0,0,1,1,3300,0.72,1542,3549,0,0,34,4
0,1,-1,-1,5200,0.8,3657,3534,1,60300,32,2
0,1,-1,-1,2400,0.57,903,62,0,0,28,0
1,1,-1,-1,8100,0.45,4133,3571,1,24500,32,5
1,0,1,0,2100,0.28,2000,3041,1,68900,47,8
0,0,1,0,2000,0.64,1290,7404,0,0,51,1
1,1,-1,-1,4500,0.43,1862,970,1,20100,41,2
0,1,-1,-1,3900,0.83,41,1049,1,27400,29,2
0,0,1,1,6900,0.5,950,3414,0,0,47,6
0,1,-1,-1,0,-1,1776,4363,1,21900,48,2
1,0,1,1,9100,0.84,1001,4532,1,48300,22,2
0,0,1,1,6700,0.95,2322,306,1,59000,48,2
0,1,-1,-1,5400,0.63,1352,3394,1,15100,78,8
1,1,-1,-1,3200,1,1389,2047,1,37700,43,4
1,1,-1,-1,7000,0.91,499,1420,1,38700,53,5
0,1,-1,-1,0,-1,1277,2040,1,36400,42,1
1,1,-1,-1,8400,0.65,846,4569,1,36200,32,8
1,1,-1,-1,4600,0.84,1391,7299,1,75100,36,8
1,0,1,0,4800,0.47,2979,584,1,11800,33,3
1,0,0,0,3700,0.71,992,5024,1,45200,28,8
1,1,-1,-1,4500,0.91,2051,3771,1,27900,32,3
1,0,1,0,6400,0.61,478,6278,1,50000,25,4
0,0,1,0,2100,0.62,1531,3712,0,0,74,7
1,0,1,1,5800,0.72,1829,7276,1,47100,47,3
1,0,1,0,4400,0.49,1717,6900,1,35200,51,8
0,0,1,0,3300,0.51,3353,5614,1,17700,23,3
0,1,-1,-1,3500,0.78,642,2340,1,36400,45,0
0,0,1,1,4900,1.05,552,2468,1,25600,69,8
0,1,-1,-1,0,-1,980,1503,0,0,24,8
1,1,-1,-1,3500,0.85,1709,1354,1,36200,42,2
0,1,-1,-1,6200,0.5,3761,1875,1,37800,28,4
0,1,-1,-1,4500,0.78,2600,5039,1,54000,34,8
0,0,1,1,2800,0.85,1123,3375,1,18100,44,8
1,0,1,1,2300,0.73,1309,2474,1,34700,47,4
1,0,1,0,7000,0.47,2150,5765,1,24600,48,8
1,1,-1,-1,6800,0.45,3923,4047,1,28800,52,1
1,1,-1,-1,0,-1,973,1390,0,0,30,0
1,0,0,0,6500,0.78,3554,2584,1,42700,62,4
1,1,-1,-1,6800,0.78,2954,6638,1,45100,40,3
1,1,-1,-1,2400,0.53,936,2579,1,27600,43,3
1,0,1,0,9000,0.7,103,2379,0,0,34,1
0,1,-1,-1,5900,0.82,1560,4975,0,0,33,1
0,0,1,0,6900,0.8,3863,3466,0,0,26,1
0,0,1,0,4400,0.75,4874,4695,1,37200,43,1
0,0,1,1,3600,0.68,1545,802,0,0,34,1
0,1,-1,-1,2700,0.56,2749,1639,1,12600,54,5
0,1,-1,-1,3400,0.62,1625,1659,1,26500,21,1
1,1,-1,-1,1300,0.68,1303,1133,1,12200,47,4
1,1,-1,-1,2100,0.68,811,1661,1,16700,46,2
1,1,-1,-1,5500,0.62,403,2505,1,20700,44,3
1,1,-1,-1,7400,0.82,5405,8350,1,40300,59,3
0,0,0,1,5100,0.99,638,2644,0,0,47,1
0,1,-1,-1,800,0.65,1334,2011,0,0,32,1
1,0,1,0,6100,0.69,1735,8414,1,30000,33,7
0,0,1,0,2700,0.57,839,2988,0,0,20,7
0,0,1,0,4600,0.37,1120,1168,0,0,39,2
1,0,1,0,4900,0.49,222,6977,0,0,54,3
0,1,-1,-1,1200,0.82,1581,1124,1,18500,38,0
1,1,-1,-1,6900,0.81,43,1765,1,38700,23,1
1,0,1,0,8400,0.96,3709,8645,1,21400,40,7
1,1,-1,-1,6400,0.54,2449,8274,1,43800,75,8
1,0,1,1,2200,0.79,403,1876,1,36700,45,7
1,0,1,1,7700,0.47,1634,1341,1,50900,33,5
1,0,1,0,8600,0.78,1162,4032,1,37000,46,1
0,1,-1,-1,6300,0.73,3370,4535,1,24800,46,1
0,1,-1,-1,5100,0.94,2016,853,1,10900,57,3
1,0,1,0,6600,0.8,2147,3473,1,47300,51,2
0,0,1,1,2200,0.91,1025,1674,0,0,53,8
0,1,-1,-1,3800,0.88,2230,1972,0,0,21,8
1,1,-1,-1,2200,0.59,750,1092,1,19100,43,1
0,0,1,1,4700,0.7,1531,1908,0,0,31,1
0,0,1,1,6300,0.7,1038,3919,1,23700,49,8
0,1,-1,-1,3000,0.72,427,2989,1,19300,37,0
1,1,-1,-1,6400,0.37,78,7230,1,52100,46,1
0,1,-1,-1,4100,0.76,199,2836,0,0,30,2
1,0,1,1,4100,0.72,1079,1391,1,31900,29,3
1,1,-1,-1,1500,0.59,792,1695,1,27700,59,1
1,1,-1,-1,3900,0.85,407,4506,1,17200,41,2
1,1,-1,-1,3300,0.6,1353,1947,1,17200,42,2
1,1,-1,-1,3300,1,975,1209,1,30600,51,8
1,1,-1,-1,5200,0.96,3008,2979,1,47000,31,5
0,1,-1,-1,4000,0.99,1067,2756,0,0,40,1
1,1,-1,-1,4900,1.04,335,2918,1,26900,31,1
1,1,-1,-1,0,-1,1617,1045,0,0,63,2
1,1,-1,-1,6100,0.76,4496,10008,1,45900,54,8
0,1,-1,-1,6200,0.54,759,1258,1,30100,37,3
0,1,-1,-1,7000,0.7,1219,2677,1,38500,35,8
